10000	0.0697461
30000	0.264784
50000	0.388686
70000	0.54941
90000	0.404909
110000	0.328735
130000	0.413735
150000	0.444345
170000	0.496775
190000	0.528705
210000	0.527708
230000	0.488702
250000	0.560806
270000	0.591546
290000	0.635047
310000	0.679608
330000	0.720231
350000	0.760484
370000	0.928146
390000	1.0957
410000	1.15125
430000	1.36244
450000	1.47616
470000	1.44257
490000	1.37709
510000	1.26481
530000	1.46948
550000	1.49397
570000	1.55692
590000	1.50697
610000	1.63903
630000	1.49337
650000	1.54345
670000	1.53776
690000	1.68106
710000	1.80062
730000	1.65155
750000	1.68451
770000	2.26288
790000	1.93797
810000	1.81795
830000	2.09749
850000	2.14478
870000	2.2042
890000	2.31762
910000	2.51688
930000	2.2596
950000	2.30928
970000	2.12896
990000	2.21593
1010000	2.2545
1030000	2.47812
1050000	2.52282
1070000	2.38501
1090000	2.6118
1110000	2.55792
1130000	2.69795
1150000	2.97577
1170000	2.97813
1190000	3.05769
1210000	3.24233
1230000	3.07162
1250000	2.93151
1270000	3.39491
1290000	4.0442
1310000	4.21402
1330000	3.96823
1350000	4.09007
1370000	3.95583
1390000	3.59199
1410000	3.46109
1430000	4.16517
1450000	4.30087
1470000	4.4431
1490000	3.9247
1510000	3.90784
1530000	4.00949
1550000	3.88639
1570000	3.78221
1590000	3.97636
1610000	5.22167
1630000	4.11409
1650000	4.25099
1670000	4.45944
1690000	3.85995
1710000	4.04454
1730000	4.20259
1750000	4.25352
1770000	4.70355
1790000	4.50397
1810000	5.03371
1830000	5.00434
1850000	4.25936
1870000	4.4371
1890000	4.45397
1910000	4.35836
1930000	4.53287
1950000	4.54225
1970000	4.57835
1990000	4.86522
2010000	4.90248
2030000	4.60168
2050000	5.77357
2070000	6.95594
2090000	6.67286
2110000	6.18405
2130000	6.2622
2150000	6.73678
2170000	6.84542
2190000	7.35326
2210000	6.95019
2230000	5.96308
2250000	5.34981
2270000	5.35229
2290000	5.71343
2310000	6.39309
2330000	6.57951
2350000	5.84537
2370000	6.0467
2390000	5.96657
2410000	6.14454
2430000	7.50462
