10000	0.000195533
30000	0.000210633
50000	0.0002214
70000	0.0002069
90000	0.000271967
110000	0.000236733
130000	0.000246433
150000	0.000238733
170000	0.0002537
190000	0.0002424
210000	0.0003072
230000	0.000222867
250000	0.000215967
270000	0.0003074
290000	0.000258067
310000	0.000229367
330000	0.0002134
350000	0.000221867
370000	0.000213733
390000	0.000235933
410000	0.000310933
430000	0.000312333
450000	0.000280433
470000	0.000250167
490000	0.0003325
510000	0.000299833
530000	0.000383133
550000	0.0002492
570000	0.000235633
590000	0.000270467
610000	0.000307933
630000	0.000322933
650000	0.000360767
670000	0.000320933
690000	0.000472967
710000	0.000384533
730000	0.000337967
750000	0.000303567
770000	0.000279633
790000	0.000300533
810000	0.000386933
830000	0.0002372
850000	0.000269833
870000	0.0002443
890000	0.000246833
910000	0.000238933
930000	0.000316767
950000	0.0006407
970000	0.0003453
990000	0.000575667
1010000	0.000250367
1030000	0.000423633
1050000	0.000449667
1070000	0.000378567
1090000	0.000288567
1110000	0.000314867
1130000	0.000326567
1150000	0.000439967
1170000	0.000538033
1190000	0.000399967
1210000	0.0004594
1230000	0.0003335
1250000	0.000313367
1270000	0.000529467
1290000	0.0002516
1310000	0.0003143
1330000	0.000256467
1350000	0.000313067
1370000	0.000294533
1390000	0.0005263
1410000	0.0002461
1430000	0.000328333
1450000	0.000384533
1470000	0.0002531
1490000	0.000384467
1510000	0.000349233
1530000	0.000328533
1550000	0.000422467
1570000	0.0003077
1590000	0.0002584
1610000	0.0003428
1630000	0.000379967
1650000	0.000338533
1690000	0.000373767
1710000	0.000331733
1730000	0.000271467
1750000	0.000318733
1770000	0.0002647
1790000	0.000275867
1810000	0.000282333
1830000	0.000304833
1850000	0.000303467
1870000	0.0003094
1890000	0.000276767
1910000	0.000380767
1930000	0.0003498
1950000	0.0003508
1970000	0.000357733
1990000	0.000330333
2010000	0.000255033
2030000	0.0002917
2050000	0.0003552
2070000	0.000520433
2090000	0.000258233
2110000	0.000320833
2130000	0.000380433
2150000	0.0002752
2170000	0.000259067
2190000	0.000464167
2210000	0.000259033
2230000	0.0003807
2250000	0.000310267
2270000	0.0002637
2290000	0.000260133
2310000	0.000311367
2330000	0.000315067
2350000	0.000401533
2370000	0.0003491
2390000	0.0003977
2410000	0.000339367
2430000	0.000270933
2450000	0.0002664
2470000	0.000325167
2490000	0.0002864
2510000	0.000278767
2530000	0.000282033
2550000	0.0002899
2570000	0.000285667
2590000	0.000276933
2610000	0.000269033
2630000	0.000266467
2650000	0.000278833
2670000	0.000281367
2690000	0.0003295
2710000	0.000264967
2730000	0.000267033
2750000	0.000268467
2770000	0.000315867
2790000	0.000270733
2810000	0.0002782
2830000	0.000306667
2850000	0.0004189
2870000	0.000345133
2890000	0.000268567
2910000	0.000264833
2930000	0.000277233
2950000	0.000272867
2970000	0.000268667
2990000	0.0002729
3010000	0.0002668
3030000	0.000268767
3050000	0.000347933
3070000	0.000299733
3090000	0.000388833
3110000	0.000337467
3130000	0.000337567
3150000	0.0003599
3170000	0.000399533
3190000	0.000434933
3210000	0.0002766
3230000	0.000279967
3250000	0.000275167
3270000	0.000273933
3290000	0.000275
3310000	0.000344067
3330000	0.0004639
3350000	0.000331267
3370000	0.000316467
3390000	0.0002642
3410000	0.0002899
3430000	0.000355467
3450000	0.0002762
3470000	0.0002677
3490000	0.000317033
3510000	0.0002834
3530000	0.000341667
3550000	0.000269667
3570000	0.000360867
3590000	0.0002716
3610000	0.0002725
3630000	0.000275333
3650000	0.000265433
3670000	0.0002893
3690000	0.000295267
3710000	0.000308567
3730000	0.000305133
3750000	0.000436467
3770000	0.000382367
3790000	0.000422167
3810000	0.000432667
3830000	0.000329667
3850000	0.000273433
3870000	0.000345
3890000	0.000538533
3910000	0.000492467
3930000	0.000535833
3950000	0.0003665
3970000	0.000522767
3990000	0.000480633
4010000	0.000423767
4030000	0.000375933
4050000	0.000407733
4070000	0.0006102
4090000	0.000334533
4110000	0.000377167
4130000	0.000605867
4150000	0.000633067
4170000	0.000459433
4190000	0.000310467
4210000	0.000482633
4230000	0.000292067
4250000	0.0009906
4270000	0.000319467
4290000	0.000405267
4310000	0.000286033
4330000	0.000314767
4350000	0.000283333
4370000	0.0002912
4390000	0.000276633
4410000	0.0002751
4430000	0.000338067
4450000	0.0004219
4470000	0.0003608
4490000	0.000289767
4510000	0.000294067
4530000	0.0004222
4550000	0.0002786
4570000	0.0003011
4590000	0.0002739
4610000	0.000274867
4630000	0.0003551
4650000	0.000318333
4670000	0.000343867
4690000	0.0002778
4710000	0.000311067
4730000	0.000365267
4750000	0.000375967
4770000	0.000368533
4790000	0.0003139
4810000	0.000286167
4830000	0.000283833
4850000	0.0002766
4870000	0.000283367
4890000	0.000449367
4910000	0.0009793
4930000	0.0003001
4950000	0.000330367
4970000	0.000339133
4990000	0.000356433
5010000	0.000281233
5030000	0.0002733
5050000	0.000351433
5070000	0.0003542
5090000	0.000294533
5110000	0.000681467
5130000	0.000325
5150000	0.000495433
5170000	0.000314833
5190000	0.000334067
5210000	0.000448633
5230000	0.000667933
5250000	0.0003252
5270000	0.0006561
5290000	0.000717767
5310000	0.0002823
5330000	0.000281567
5350000	0.000548233
5370000	0.000321833
5390000	0.000343967
5410000	0.000310567
5430000	0.000315267
5450000	0.000308167
5470000	0.000273933
5490000	0.000466933
5510000	0.000374567
5530000	0.000363967
5550000	0.0003585
5570000	0.000482567
5590000	0.000301167
5610000	0.000349833
5630000	0.0003483
5650000	0.000425
5670000	0.0004148
5690000	0.000288733
5710000	0.0003343
5730000	0.000303867
5750000	0.000291967
5770000	0.000343067
5790000	0.000291433
5810000	0.000323267
5830000	0.0003305
5850000	0.0002863
5870000	0.0002728
5890000	0.000423
5910000	0.000377433
5950000	0.000529833
5970000	0.000685633
5990000	0.000471667
6010000	0.000702867
6030000	0.0004938
6050000	0.0003254
6070000	0.0002791
6090000	0.000448333
6110000	0.0003362
6130000	0.000461767
6150000	0.0005541
6170000	0.000363233
6190000	0.000389967
6210000	0.0007105
6230000	0.000392433
6250000	0.0003521
6270000	0.000365567
6290000	0.0003076
6310000	0.000397433
6330000	0.000346833
6350000	0.000448667
6370000	0.0002866
6390000	0.0003491
6410000	0.000524067
6430000	0.000317633
6450000	0.000293733
6470000	0.000311233
6490000	0.000291867
6510000	0.0003977
6530000	0.0004884
6550000	0.000728467
6570000	0.000320067
6590000	0.000370433
6610000	0.000278167
6630000	0.0003151
6650000	0.000319733
6670000	0.000521167
6690000	0.000280167
6710000	0.000477733
6730000	0.000472933
6770000	0.000296667
6790000	0.0002813
6810000	0.000359033
6830000	0.000319467
6850000	0.000338667
6870000	0.0003353
6890000	0.000349433
6910000	0.000344767
6930000	0.000323433
6950000	0.0005071
6970000	0.000579267
6990000	0.000352567
7010000	0.000372167
7030000	0.000631233
7050000	0.000334167
7070000	0.0003878
7090000	0.000497433
7110000	0.000283833
7130000	0.0003763
7150000	0.000671167
7170000	0.0003077
7190000	0.0003709
7210000	0.000478833
7230000	0.0002932
7250000	0.000376567
7270000	0.000283633
7290000	0.000333733
7310000	0.000352033
7330000	0.000608433
7350000	0.0003568
7370000	0.0005817
7390000	0.000294033
7410000	0.000456333
7430000	0.000342633
7450000	0.000366467
7470000	0.0004713
7490000	0.000277867
7510000	0.0003488
7530000	0.000513233
7550000	0.0003042
7570000	0.000367933
7590000	0.000317267
7610000	0.0004747
7630000	0.000776
7650000	0.0002821
7670000	0.0007176
7690000	0.000457567
7710000	0.000295733
7730000	0.000516067
7750000	0.0003052
7770000	0.000284933
7790000	0.0002786
7810000	0.0003372
7830000	0.00071
7850000	0.0004332
7870000	0.0005324
7890000	0.0003146
7910000	0.000328767
7930000	0.0003915
7950000	0.000457367
7970000	0.0007348
7990000	0.0002833
8010000	0.000628133
8030000	0.000335067
8050000	0.0003564
8070000	0.000321267
8090000	0.000326367
8110000	0.000280133
8130000	0.000286433
8150000	0.000397033
8170000	0.0006687
8190000	0.0003414
8210000	0.000295633
8230000	0.000292733
8250000	0.000280367
8270000	0.000332167
8290000	0.000362367
8310000	0.0003611
8330000	0.000357367
8350000	0.000329533
8370000	0.0002823
8390000	0.000303067
8410000	0.000404333
8430000	0.000289967
8450000	0.000392367
8470000	0.000643733
8510000	0.000577667
8530000	0.0004986
8550000	0.000302
8570000	0.0003046
8590000	0.000289733
8610000	0.000382633
8630000	0.0003102
8650000	0.000438733
8670000	0.000324533
8690000	0.000720633
8710000	0.000290433
8730000	0.000453533
8750000	0.000296367
8770000	0.000332067
8790000	0.000467133
8810000	0.000289867
8830000	0.0004655
8850000	0.0002949
8870000	0.000345
8890000	0.0002884
8910000	0.000283367
8930000	0.0002949
8950000	0.0003292
8970000	0.000301233
8990000	0.000289633
9010000	0.0002984
9030000	0.000314967
9050000	0.0003167
9070000	0.000496367
9090000	0.000361633
9110000	0.000286133
9130000	0.000291067
9150000	0.000452967
9170000	0.000301133
9190000	0.000285567
9210000	0.0003762
9230000	0.000305867
9250000	0.0003437
9270000	0.000549667
9290000	0.000365467
9310000	0.0005552
9330000	0.0002861
9350000	0.0002919
9370000	0.000285833
9390000	0.000293667
9410000	0.000296933
9430000	0.000296933
9450000	0.0002937
9470000	0.0003208
9490000	0.000339
9510000	0.000633867
9530000	0.0002986
9550000	0.000654333
9570000	0.000403433
9590000	0.000302167
9610000	0.000440867
9630000	0.000289367
9650000	0.000329433
9670000	0.000584733
9690000	0.000336033
9710000	0.000290267
9730000	0.0003129
9750000	0.000410167
9770000	0.000287367
9790000	0.0002889
9810000	0.0003071
9830000	0.000305367
9850000	0.000344867
9870000	0.000472633
9890000	0.000291533
9910000	0.0002924
9930000	0.0002941
9950000	0.000348033
9970000	0.0004042
9990000	0.000377333
